time(millisecond),datetime(utc),latitude,longitude
628100,2022-05-13 16:38:40,-34.4373627551826,-59.0519201979799
628200,2022-05-13 16:38:40,-34.4373627980858,-59.0519201484942
628300,2022-05-13 16:38:40,-34.4373628485623,-59.0519200737255
628400,2022-05-13 16:38:40,-34.4373628941042,-59.0519200136031
628500,2022-05-13 16:38:40,-34.4373629423189,-59.051919959817
628600,2022-05-13 16:38:40,-34.4373630062626,-59.0519198929012
628700,2022-05-13 16:38:40,-34.4373630583154,-59.0519198324879
628800,2022-05-13 16:38:40,-34.4373631101283,-59.0519197744638
628900,2022-05-13 16:38:40,-34.4373631628321,-59.0519197147569
629000,2022-05-13 16:38:40,-34.4373632307166,-59.0519196339635
629100,2022-05-13 16:38:41,-34.4373632776635,-59.0519195809045
629200,2022-05-13 16:38:41,-34.4373633254327,-59.0519195233582
629300,2022-05-13 16:38:41,-34.43736337704,-59.0519194556322
629400,2022-05-13 16:38:41,-34.437363417476,-59.0519193965485
629500,2022-05-13 16:38:41,-34.437363447803,-59.0519193382127
629600,2022-05-13 16:38:41,-34.4373634732982,-59.0519192836787
629700,2022-05-13 16:38:41,-34.4373634976969,-59.0519192348994
629800,2022-05-13 16:38:41,-34.4373635115753,-59.0519192035917
629900,2022-05-13 16:38:41,-34.437363525351,-59.0519191780802
630000,2022-05-13 16:38:41,-34.4373635395378,-59.0519191517376
630100,2022-05-13 16:38:41,-34.4373635497154,-59.0519191394389
630200,2022-05-13 16:38:42,-34.4373635618804,-59.0519191268701
630300,2022-05-13 16:38:42,-34.4373635717838,-59.0519191132211
630400,2022-05-13 16:38:42,-34.4373635897744,-59.0519191012963
630500,2022-05-13 16:38:42,-34.4373635953601,-59.0519191002783
630600,2022-05-13 16:38:42,-34.4373635991638,-59.0519191070302
630700,2022-05-13 16:38:42,-34.4373636156808,-59.0519191129926
630800,2022-05-13 16:38:42,-34.4373636231512,-59.0519191391689
630900,2022-05-13 16:38:42,-34.4373636350421,-59.0519191767506
631000,2022-05-13 16:38:42,-34.4373636488863,-59.051919217407
631100,2022-05-13 16:38:43,-34.4373636705093,-59.0519192582711
631200,2022-05-13 16:38:43,-34.4373636864781,-59.051919299156
631300,2022-05-13 16:38:43,-34.4373637083067,-59.0519193367585
631400,2022-05-13 16:38:43,-34.4373637408611,-59.0519193724912
631500,2022-05-13 16:38:43,-34.437363775026,-59.0519194134177
631600,2022-05-13 16:38:43,-34.4373638077518,-59.0519194628411
631700,2022-05-13 16:38:43,-34.4373638405118,-59.0519195252279
631800,2022-05-13 16:38:43,-34.4373638789602,-59.0519195639938
631900,2022-05-13 16:38:43,-34.4373639147358,-59.0519195912504
632000,2022-05-13 16:38:43,-34.4373639494491,-59.051919604941
632100,2022-05-13 16:38:44,-34.4373639740191,-59.0519195986255
632200,2022-05-13 16:38:44,-34.4373639987261,-59.0519196095115
632300,2022-05-13 16:38:44,-34.4373640216856,-59.0519196176968
632400,2022-05-13 16:38:44,-34.4373640452618,-59.0519196255912
632500,2022-05-13 16:38:44,-34.4373640785358,-59.0519196226827
632600,2022-05-13 16:38:44,-34.4373641095481,-59.0519196229113
632700,2022-05-13 16:38:44,-34.4373641408689,-59.0519196095738
632800,2022-05-13 16:38:44,-34.4373641719155,-59.0519195841661
632900,2022-05-13 16:38:44,-34.4373641946693,-59.0519195611684
633000,2022-05-13 16:38:44,-34.4373642150244,-59.0519195393548
633100,2022-05-13 16:38:45,-34.4373642280461,-59.0519195141549
633200,2022-05-13 16:38:45,-34.4373642487096,-59.0519194681179
633300,2022-05-13 16:38:45,-34.4373642601893,-59.0519194429803
633400,2022-05-13 16:38:45,-34.4373642685164,-59.0519194204396
633500,2022-05-13 16:38:45,-34.4373642954509,-59.0519193734053
633600,2022-05-13 16:38:45,-34.4373643072047,-59.051919339106
633700,2022-05-13 16:38:45,-34.4373643113168,-59.0519192897865
633800,2022-05-13 16:38:45,-34.4373643161486,-59.0519192316377
633900,2022-05-13 16:38:45,-34.4373643355784,-59.0519191439471
634000,2022-05-13 16:38:45,-34.4373643512046,-59.0519190904311
634100,2022-05-13 16:38:46,-34.4373643642948,-59.0519190582508
634200,2022-05-13 16:38:46,-34.4373643833477,-59.0519190256551
634300,2022-05-13 16:38:46,-34.4373644059302,-59.0519190088482
634400,2022-05-13 16:38:46,-34.4373644298834,-59.0519189922283
634500,2022-05-13 16:38:46,-34.4373644451668,-59.0519189860582
634600,2022-05-13 16:38:46,-34.4373644639798,-59.0519189822772
634700,2022-05-13 16:38:46,-34.4373644757337,-59.0519189792856
634800,2022-05-13 16:38:46,-34.4373644910514,-59.051918975193
634900,2022-05-13 16:38:46,-34.4373645195279,-59.0519189522783
635000,2022-05-13 16:38:46,-34.4373645462225,-59.0519189547505
635100,2022-05-13 16:38:46,-34.4373645788797,-59.0519189707679
635200,2022-05-13 16:38:47,-34.4373646118453,-59.0519189976506
635300,2022-05-13 16:38:47,-34.4373646556053,-59.0519190016809
635400,2022-05-13 16:38:47,-34.4373646935397,-59.0519190217494
635500,2022-05-13 16:38:47,-34.437364729281,-59.051919032303
635600,2022-05-13 16:38:47,-34.4373647669413,-59.0519190276495
635700,2022-05-13 16:38:47,-34.4373647986733,-59.0519190442693
635800,2022-05-13 16:38:47,-34.4373648275953,-59.0519190578976
635900,2022-05-13 16:38:47,-34.4373648600811,-59.0519190707157
636000,2022-05-13 16:38:47,-34.4373648954112,-59.0519190692615
636100,2022-05-13 16:38:48,-34.4373649109688,-59.0519190796905
636200,2022-05-13 16:38:48,-34.4373649141214,-59.0519190881458
636300,2022-05-13 16:38:48,-34.4373649062398,-59.0519190733541
636400,2022-05-13 16:38:48,-34.4373648791683,-59.0519190676618
636500,2022-05-13 16:38:48,-34.4373648490469,-59.0519190575237
636600,2022-05-13 16:38:48,-34.4373648205361,-59.0519190533895
636700,2022-05-13 16:38:48,-34.4373648134769,-59.0519190630498
636800,2022-05-13 16:38:48,-34.4373648098446,-59.0519190871071
636900,2022-05-13 16:38:48,-34.4373648276981,-59.051919108983
637000,2022-05-13 16:38:48,-34.4373648608693,-59.0519191299864
637100,2022-05-13 16:38:49,-34.4373648849595,-59.0519191606501
637200,2022-05-13 16:38:49,-34.4373648943832,-59.0519191854344
637300,2022-05-13 16:38:49,-34.4373648842056,-59.0519191985226
637400,2022-05-13 16:38:49,-34.4373648668319,-59.0519191916046
637500,2022-05-13 16:38:49,-34.437364841131,-59.0519191964244
637600,2022-05-13 16:38:49,-34.4373648139224,-59.0519192041734
637700,2022-05-13 16:38:49,-34.4373647907574,-59.0519192137506
637800,2022-05-13 16:38:49,-34.4373647787294,-59.0519192191936
637900,2022-05-13 16:38:49,-34.4373647720815,-59.0519192212711
638000,2022-05-13 16:38:49,-34.4373647617326,-59.0519192246574
638100,2022-05-13 16:38:50,-34.4373647580317,-59.0519192289578
638200,2022-05-13 16:38:50,-34.4373647434679,-59.0519192413811
638300,2022-05-13 16:38:50,-34.4373647323651,-59.0519192562975
638400,2022-05-13 16:38:50,-34.4373647261284,-59.0519192690117
638500,2022-05-13 16:38:50,-34.4373647220505,-59.0519192773008
638600,2022-05-13 16:38:50,-34.4373647198574,-59.0519192846136
638700,2022-05-13 16:38:50,-34.4373647221876,-59.051919283741
638800,2022-05-13 16:38:50,-34.437364727876,-59.0519192755558
638900,2022-05-13 16:38:50,-34.4373647321595,-59.0519192664564
639000,2022-05-13 16:38:50,-34.43736473401,-59.0519192592683
639100,2022-05-13 16:38:50,-34.4373647383277,-59.0519192279398
639200,2022-05-13 16:38:51,-34.4373647366828,-59.0519192206894
639300,2022-05-13 16:38:51,-34.4373647377794,-59.0519192036332
639400,2022-05-13 16:38:51,-34.437364741309,-59.0519191815703
639500,2022-05-13 16:38:51,-34.437364764988,-59.0519191192873
639600,2022-05-13 16:38:51,-34.4373647734864,-59.0519190900156
639700,2022-05-13 16:38:51,-34.4373647757138,-59.0519190763249
639800,2022-05-13 16:38:51,-34.4373647823275,-59.0519190516652
639900,2022-05-13 16:38:51,-34.4373647749942,-59.0519190443317
640000,2022-05-13 16:38:51,-34.4373647682777,-59.0519190413609
640100,2022-05-13 16:38:52,-34.4373647581002,-59.0519190497331
640200,2022-05-13 16:38:52,-34.4373647474087,-59.0519190468039
640300,2022-05-13 16:38:52,-34.4373647464834,-59.0519190541374
640400,2022-05-13 16:38:52,-34.4373647414461,-59.0519190661245
640500,2022-05-13 16:38:52,-34.4373647494304,-59.0519190572744
640600,2022-05-13 16:38:52,-34.4373647368199,-59.0519190595596
640700,2022-05-13 16:38:52,-34.4373647105708,-59.0519190613255
640800,2022-05-13 16:38:52,-34.4373646832936,-59.0519190633614
640900,2022-05-13 16:38:52,-34.4373646528638,-59.0519190557163
641000,2022-05-13 16:38:52,-34.4373646245929,-59.0519190671217
641100,2022-05-13 16:38:53,-34.4373645989606,-59.0519190796281
641200,2022-05-13 16:38:53,-34.4373645762753,-59.0519190884782
641300,2022-05-13 16:38:53,-34.4373645478331,-59.0519191021481
641400,2022-05-13 16:38:53,-34.4373645149017,-59.0519191161711
641500,2022-05-13 16:38:53,-34.4373644748427,-59.0519191355956
641600,2022-05-13 16:38:53,-34.4373644371139,-59.0519191500964
641700,2022-05-13 16:38:53,-34.4373643868088,-59.0519191780386
641800,2022-05-13 16:38:53,-34.4373643397248,-59.0519192075181
641900,2022-05-13 16:38:53,-34.4373643024415,-59.0519192336737
642000,2022-05-13 16:38:53,-34.437364262451,-59.051919259663
642100,2022-05-13 16:38:54,-34.4373642231116,-59.0519192857354
642200,2022-05-13 16:38:54,-34.4373641837036,-59.0519193148826
642300,2022-05-13 16:38:54,-34.4373641586196,-59.0519193394592
642400,2022-05-13 16:38:54,-34.4373641239406,-59.0519193662795
642500,2022-05-13 16:38:54,-34.4373640899127,-59.0519193859949
642600,2022-05-13 16:38:54,-34.4373640581464,-59.0519193911263
642700,2022-05-13 16:38:54,-34.4373640213086,-59.0519194039236
642800,2022-05-13 16:38:54,-34.4373639880688,-59.051919412649
642900,2022-05-13 16:38:54,-34.4373639615798,-59.0519194241583
643000,2022-05-13 16:38:54,-34.437363941259,-59.0519194230157
643100,2022-05-13 16:38:55,-34.4373639160722,-59.0519194409651
643200,2022-05-13 16:38:55,-34.4373638927016,-59.0519194603688
643300,2022-05-13 16:38:55,-34.4373638866362,-59.0519194660196
643400,2022-05-13 16:38:55,-34.4373638724151,-59.0519194805204
643500,2022-05-13 16:38:55,-34.4373638627858,-59.0519194916973
643600,2022-05-13 16:38:55,-34.4373638540475,-59.0519195040168
643700,2022-05-13 16:38:55,-34.4373638623746,-59.0519195103739
643800,2022-05-13 16:38:55,-34.4373638599416,-59.0519195238776
643900,2022-05-13 16:38:55,-34.4373638569946,-59.0519195271808
644000,2022-05-13 16:38:55,-34.4373638590506,-59.0519195185176
644100,2022-05-13 16:38:55,-34.4373638514775,-59.0519195183722
644200,2022-05-13 16:38:56,-34.4373638416426,-59.0519195166479
644300,2022-05-13 16:38:56,-34.4373638317735,-59.051919515256
644400,2022-05-13 16:38:56,-34.4373638110757,-59.0519195110802
644500,2022-05-13 16:38:56,-34.4373638060727,-59.0519195048062
644600,2022-05-13 16:38:56,-34.4373638034683,-59.0519194945227
644700,2022-05-13 16:38:56,-34.4373637975742,-59.0519194738517
644800,2022-05-13 16:38:56,-34.4373637933593,-59.0519194605974
644900,2022-05-13 16:38:56,-34.4373637922285,-59.0519194467405
645000,2022-05-13 16:38:56,-34.4373637908235,-59.0519194417338
645100,2022-05-13 16:38:57,-34.4373638052502,-59.0519194288534
645200,2022-05-13 16:38:57,-34.4373638108359,-59.0519194332161
645300,2022-05-13 16:38:57,-34.4373638150165,-59.0519194352105
645400,2022-05-13 16:38:57,-34.4373638239262,-59.0519194303284
645500,2022-05-13 16:38:57,-34.4373638244744,-59.0519194374542
645600,2022-05-13 16:38:57,-34.4373638240632,-59.0519194475092
645700,2022-05-13 16:38:57,-34.4373638214246,-59.0519194481324
645800,2022-05-13 16:38:57,-34.4373638200539,-59.0519194393862
645900,2022-05-13 16:38:57,-34.4373638101848,-59.0519194433127
646000,2022-05-13 16:38:57,-34.4373638002814,-59.0519194516434
646100,2022-05-13 16:38:58,-34.4373637906179,-59.0519194555491
646200,2022-05-13 16:38:58,-34.4373637830447,-59.051919470133
646300,2022-05-13 16:38:58,-34.4373637811257,-59.0519194841768
646400,2022-05-13 16:38:58,-34.4373637802005,-59.0519194968702
646500,2022-05-13 16:38:58,-34.4373637811257,-59.0519194940864
646600,2022-05-13 16:38:58,-34.4373637762939,-59.0519194986153
646700,2022-05-13 16:38:58,-34.4373637744092,-59.0519195098545
646800,2022-05-13 16:38:58,-34.4373637784871,-59.051919514238
646900,2022-05-13 16:38:58,-34.4373637852378,-59.0519195229842
647000,2022-05-13 16:38:58,-34.4373637936677,-59.0519195334132
647100,2022-05-13 16:38:58,-34.4373638065181,-59.0519195460651
647200,2022-05-13 16:38:59,-34.4373638286551,-59.0519195483088
647300,2022-05-13 16:38:59,-34.4373638484619,-59.0519195630589
647400,2022-05-13 16:38:59,-34.4373638723466,-59.0519195788894
647500,2022-05-13 16:38:59,-34.4373639100411,-59.0519195900662
647600,2022-05-13 16:38:59,-34.4373639401968,-59.0519196106333
647700,2022-05-13 16:38:59,-34.4373639634989,-59.0519196415671
647800,2022-05-13 16:38:59,-34.4373639833056,-59.0519196754301
647900,2022-05-13 16:38:59,-34.437364015723,-59.0519197037878
648000,2022-05-13 16:38:59,-34.437364036969,-59.05191972905
648100,2022-05-13 16:38:59,-34.4373640542399,-59.0519197518815
648200,2022-05-13 16:39:00,-34.4373640734642,-59.0519197727187
648300,2022-05-13 16:39:00,-34.4373640888504,-59.0519197891724
648400,2022-05-13 16:39:00,-34.4373641030715,-59.0519198027799
648500,2022-05-13 16:39:00,-34.4373641057444,-59.0519198149124
648600,2022-05-13 16:39:00,-34.4373641079376,-59.0519198174054
648700,2022-05-13 16:39:00,-34.4373641073893,-59.0519198321556
648800,2022-05-13 16:39:00,-34.4373641032429,-59.0519198454722
648900,2022-05-13 16:39:00,-34.4373641062242,-59.051919854717
649000,2022-05-13 16:39:00,-34.4373641011868,-59.0519198606794
649100,2022-05-13 16:39:01,-34.4373640956697,-59.0519198633178
649200,2022-05-13 16:39:01,-34.4373640915575,-59.0519198620298
649300,2022-05-13 16:39:01,-34.4373640981712,-59.0519198571685
649400,2022-05-13 16:39:01,-34.4373640955669,-59.0519198540107
649500,2022-05-13 16:39:01,-34.4373640902896,-59.0519198530551
649600,2022-05-13 16:39:01,-34.4373640840186,-59.051919856566
649700,2022-05-13 16:39:01,-34.4373640807975,-59.0519198472173
649800,2022-05-13 16:39:01,-34.4373640749377,-59.0519198375362
649900,2022-05-13 16:39:01,-34.4373640691807,-59.0519198304105
650000,2022-05-13 16:39:01,-34.4373640831277,-59.0519198217474
650100,2022-05-13 16:39:02,-34.437364078056,-59.0519198152241
650200,2022-05-13 16:39:02,-34.4373640747663,-59.0519198069349
650300,2022-05-13 16:39:02,-34.4373640869999,-59.0519197983133
650400,2022-05-13 16:39:02,-34.4373640797694,-59.0519197928288
650500,2022-05-13 16:39:02,-34.4373640744237,-59.0519197790135
650600,2022-05-13 16:39:02,-34.4373640698318,-59.0519197619158
650700,2022-05-13 16:39:02,-34.4373640745607,-59.0519197377131
650800,2022-05-13 16:39:02,-34.4373640670218,-59.0519197259753
650900,2022-05-13 16:39:02,-34.4373640645545,-59.0519197170006
651000,2022-05-13 16:39:02,-34.4373640694548,-59.051919712991
651100,2022-05-13 16:39:03,-34.4373640684268,-59.0519197124301
651200,2022-05-13 16:39:03,-34.4373640725047,-59.0519197160865
651300,2022-05-13 16:39:03,-34.4373640785015,-59.0519197245003
651400,2022-05-13 16:39:03,-34.4373640986167,-59.0519197358849
651500,2022-05-13 16:39:03,-34.4373640956011,-59.0519197490977
651600,2022-05-13 16:39:03,-34.4373640903924,-59.0519197590281
651700,2022-05-13 16:39:03,-34.4373640725047,-59.0519197634947
651800,2022-05-13 16:39:03,-34.4373640577695,-59.0519197580101
651900,2022-05-13 16:39:03,-34.4373640456045,-59.0519197387311
652000,2022-05-13 16:39:03,-34.4373640324456,-59.0519197170629
652100,2022-05-13 16:39:03,-34.437364029293,-59.0519196893908
652200,2022-05-13 16:39:04,-34.4373640193896,-59.0519196839685
652300,2022-05-13 16:39:04,-34.4373640095547,-59.0519196923616
652400,2022-05-13 16:39:04,-34.4373640010906,-59.0519197094801
652500,2022-05-13 16:39:04,-34.4373639918383,-59.0519197307535
652600,2022-05-13 16:39:04,-34.4373639789193,-59.0519197476642
652700,2022-05-13 16:39:04,-34.4373639642527,-59.0519197579478
652800,2022-05-13 16:39:04,-34.4373639548634,-59.0519197620404
652900,2022-05-13 16:39:04,-34.4373639400939,-59.0519197639725
653000,2022-05-13 16:39:04,-34.4373639258385,-59.0519197671718
653100,2022-05-13 16:39:05,-34.4373639259756,-59.0519197641179
653200,2022-05-13 16:39:05,-34.4373639171688,-59.0519197716592
653300,2022-05-13 16:39:05,-34.4373639061346,-59.0519197727603
653400,2022-05-13 16:39:05,-34.4373638941066,-59.0519197672341
653500,2022-05-13 16:39:05,-34.4373638802967,-59.0519197537928
653600,2022-05-13 16:39:05,-34.4373638634712,-59.0519197436131
653700,2022-05-13 16:39:05,-34.4373638482906,-59.0519197263908
653800,2022-05-13 16:39:05,-34.4373638369822,-59.0519196995081
653900,2022-05-13 16:39:05,-34.4373638343778,-59.0519196837608
654000,2022-05-13 16:39:05,-34.4373638386956,-59.0519196693846
654100,2022-05-13 16:39:06,-34.4373638454121,-59.0519196647726
654200,2022-05-13 16:39:06,-34.4373638643279,-59.0519196400921
654300,2022-05-13 16:39:06,-34.4373638781378,-59.0519196335895
654400,2022-05-13 16:39:06,-34.4373638923589,-59.051919629767
654500,2022-05-13 16:39:06,-34.4373639149414,-59.0519196133341
654600,2022-05-13 16:39:06,-34.4373639236454,-59.0519196133756
654700,2022-05-13 16:39:06,-34.4373639281688,-59.0519196090544
654800,2022-05-13 16:39:06,-34.4373639319382,-59.0519195990617
654900,2022-05-13 16:39:06,-34.437363952773,-59.0519195677748
655000,2022-05-13 16:39:06,-34.4373639569537,-59.0519195580314
655100,2022-05-13 16:39:07,-34.4373639575705,-59.0519195522144
655200,2022-05-13 16:39:07,-34.4373639663088,-59.0519195266821
655300,2022-05-13 16:39:07,-34.4373639570565,-59.0519195054295
655400,2022-05-13 16:39:07,-34.437363942664,-59.0519194754721
655500,2022-05-13 16:39:07,-34.4373639344398,-59.0519194420662
655600,2022-05-13 16:39:07,-34.4373639316983,-59.0519193938062
655700,2022-05-13 16:39:07,-34.4373639197046,-59.0519193578865
655800,2022-05-13 16:39:07,-34.4373639063059,-59.051919328677
655900,2022-05-13 16:39:07,-34.4373639007203,-59.051919306074
656000,2022-05-13 16:39:07,-34.4373638918449,-59.0519193099174
656100,2022-05-13 16:39:07,-34.4373638848885,-59.0519193375479
656200,2022-05-13 16:39:08,-34.4373638778637,-59.0519193772694
656300,2022-05-13 16:39:08,-34.4373638758761,-59.0519194198163
656400,2022-05-13 16:39:08,-34.4373638696394,-59.0519194453279
656500,2022-05-13 16:39:08,-34.4373638552812,-59.0519194592678
656600,2022-05-13 16:39:08,-34.4373638353031,-59.0519194699045
656700,2022-05-13 16:39:08,-34.4373638234807,-59.0519194791077
656800,2022-05-13 16:39:08,-34.4373638143312,-59.0519194997787
656900,2022-05-13 16:39:08,-34.4373638025088,-59.0519195323329
657000,2022-05-13 16:39:08,-34.4373637987051,-59.0519195616047
657100,2022-05-13 16:39:09,-34.4373638009668,-59.051919593037
657200,2022-05-13 16:39:09,-34.4373638033312,-59.0519196131886
657300,2022-05-13 16:39:09,-34.4373638177922,-59.0519196267754
657400,2022-05-13 16:39:09,-34.4373638259822,-59.0519196388456
657500,2022-05-13 16:39:09,-34.437363834652,-59.0519196597243
657600,2022-05-13 16:39:09,-34.4373638484276,-59.0519196886013
657700,2022-05-13 16:39:09,-34.4373638682344,-59.0519197297148
657800,2022-05-13 16:39:09,-34.4373638852655,-59.0519197624352
657900,2022-05-13 16:39:09,-34.4373639011658,-59.0519197880921
658000,2022-05-13 16:39:09,-34.4373639133993,-59.0519198107575
658100,2022-05-13 16:39:10,-34.4373638962655,-59.0519198355834
658200,2022-05-13 16:39:10,-34.4373638757048,-59.0519198635256
658300,2022-05-13 16:39:10,-34.4373638643621,-59.0519198875205
658400,2022-05-13 16:39:10,-34.4373638672406,-59.0519199045144
658500,2022-05-13 16:39:10,-34.4373638837577,-59.0519199166884
658600,2022-05-13 16:39:10,-34.4373639092187,-59.0519199258294
658700,2022-05-13 16:39:10,-34.4373639588042,-59.0519199327058
658800,2022-05-13 16:39:10,-34.4373639889256,-59.051919929278
658900,2022-05-13 16:39:10,-34.4373640233304,-59.0519199271382
659000,2022-05-13 16:39:10,-34.4373640572212,-59.0519199345548
659100,2022-05-13 16:39:11,-34.4373640966977,-59.0519199530652
659200,2022-05-13 16:39:11,-34.4373641257225,-59.0519199577603
659300,2022-05-13 16:39:11,-34.4373641459405,-59.05191994515
659400,2022-05-13 16:39:11,-34.4373641525199,-59.0519199219445
659500,2022-05-13 16:39:11,-34.4373641488876,-59.0519198986974
659600,2022-05-13 16:39:11,-34.437364137682,-59.0519198811011
659700,2022-05-13 16:39:11,-34.4373641230839,-59.0519198631309
659800,2022-05-13 16:39:11,-34.4373641056416,-59.0519198594329
659900,2022-05-13 16:39:11,-34.4373640855264,-59.0519198690725
660000,2022-05-13 16:39:11,-34.4373640611963,-59.0519198921326
660100,2022-05-13 16:39:11,-34.4373640490655,-59.0519199290495
660200,2022-05-13 16:39:12,-34.4373640150718,-59.0519199751489
660300,2022-05-13 16:39:12,-34.4373639836826,-59.0519200194616
660400,2022-05-13 16:39:12,-34.4373639491749,-59.0519200664336
660500,2022-05-13 16:39:12,-34.4373639439319,-59.0519201144858
660600,2022-05-13 16:39:12,-34.4373639227887,-59.0519201545605
660700,2022-05-13 16:39:12,-34.4373639028791,-59.051920180716
660800,2022-05-13 16:39:12,-34.4373638937982,-59.0519201975436
660900,2022-05-13 16:39:12,-34.4373638738543,-59.0519202191495
661000,2022-05-13 16:39:12,-34.4373638539105,-59.0519202373483
661100,2022-05-13 16:39:12,-34.4373638432875,-59.0519202517244
661200,2022-05-13 16:39:13,-34.4373638636768,-59.0519202546537
661300,2022-05-13 16:39:13,-34.4373638814618,-59.0519202697986
661400,2022-05-13 16:39:13,-34.437363899795,-59.0519202960372
661500,2022-05-13 16:39:13,-34.4373639117888,-59.05192031488
661600,2022-05-13 16:39:13,-34.4373639188822,-59.0519203339721
661700,2022-05-13 16:39:13,-34.4373639328292,-59.0519203517969
661800,2022-05-13 16:39:13,-34.4373639464335,-59.0519203664847
661900,2022-05-13 16:39:13,-34.4373639658633,-59.0519203709721
662000,2022-05-13 16:39:13,-34.4373639847449,-59.0519203764982
662100,2022-05-13 16:39:14,-34.4373639977666,-59.05192037467
662200,2022-05-13 16:39:14,-34.4373640043803,-59.0519203503427
662300,2022-05-13 16:39:14,-34.4373640073959,-59.0519203203645
662400,2022-05-13 16:39:14,-34.4373640024956,-59.0519202709412
662500,2022-05-13 16:39:14,-34.4373639835112,-59.0519202091568
662600,2022-05-13 16:39:14,-34.4373639462279,-59.0519201353437
662700,2022-05-13 16:39:14,-34.4373639312186,-59.0519200682617
662800,2022-05-13 16:39:14,-34.4373639211439,-59.0519200091988
662900,2022-05-13 16:39:14,-34.4373639090473,-59.0519199506345
663000,2022-05-13 16:39:14,-34.4373639007545,-59.0519199000893
663100,2022-05-13 16:39:14,-34.4373639002748,-59.0519198474458
663200,2022-05-13 16:39:15,-34.4373638951003,-59.051919796963
663300,2022-05-13 16:39:15,-34.4373638884867,-59.0519197480589
663400,2022-05-13 16:39:15,-34.4373638681316,-59.0519197069871
663500,2022-05-13 16:39:15,-34.4373638502781,-59.0519196645648
663600,2022-05-13 16:39:15,-34.4373638358856,-59.0519196074548
663700,2022-05-13 16:39:15,-34.4373638085399,-59.0519195655311
663800,2022-05-13 16:39:15,-34.4373637824964,-59.0519195214884
663900,2022-05-13 16:39:15,-34.4373637637177,-59.0519194766148
664000,2022-05-13 16:39:15,-34.4373637550822,-59.0519194192762
664100,2022-05-13 16:39:15,-34.4373637526492,-59.0519193940347
664200,2022-05-13 16:39:16,-34.4373637586803,-59.0519193828579
664300,2022-05-13 16:39:16,-34.4373637861973,-59.0519193926013
664400,2022-05-13 16:39:16,-34.4373638055929,-59.0519194048377
664500,2022-05-13 16:39:16,-34.4373638166614,-59.0519194129814
664600,2022-05-13 16:39:16,-34.4373638249199,-59.0519194158275
664700,2022-05-13 16:39:16,-34.437363834652,-59.0519194066035
664800,2022-05-13 16:39:16,-34.4373638387984,-59.0519194019915
664900,2022-05-13 16:39:16,-34.4373638428763,-59.0519194076838
665000,2022-05-13 16:39:16,-34.4373638457547,-59.051919413667
665100,2022-05-13 16:39:16,-34.4373638422252,-59.0519194099898
665200,2022-05-13 16:39:17,-34.4373638351317,-59.0519193971094
665300,2022-05-13 16:39:17,-34.4373638300944,-59.0519193819645
665400,2022-05-13 16:39:17,-34.4373638349604,-59.0519193674014
665500,2022-05-13 16:39:17,-34.4373638393124,-59.0519193710993
665600,2022-05-13 16:39:17,-34.4373638516488,-59.0519193743817
665700,2022-05-13 16:39:17,-34.4373638873901,-59.0519193730729
665800,2022-05-13 16:39:17,-34.4373638961627,-59.0519193734676
665900,2022-05-13 16:39:17,-34.4373639018854,-59.0519193669443
